date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:30	26139/26139	---MCZ	200	added ('OK')	application/javascript	etag:W/%2227e3c8159f7242869cbfd5ae5e759b4f%22	https://app.pillar.io/js/chunk-16ea5d80.72a70d1b.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-16ea5d80.72a70d1b.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:30	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:40%20GMT	http://app.pillar.io/js/chunk-196df552.faadbc47.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-196df552.faadbc47.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:30	32212/32212	---MCZ	200	added ('OK')	application/javascript	etag:W/%22503892f88f18dffe399239b8493c72e0%22	https://app.pillar.io/js/chunk-196df552.faadbc47.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-196df552.faadbc47.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:31	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:41%20GMT	http://app.pillar.io/js/chunk-1bff2630.27b33e1f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-1bff2630.27b33e1f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:31	14380/14380	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231dfd728776040a0f214f571eba34bdb%22	https://app.pillar.io/js/chunk-1bff2630.27b33e1f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-1bff2630.27b33e1f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:31	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:41%20GMT	http://app.pillar.io/js/chunk-2040c042.93504e26.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2040c042.93504e26.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:31	88208/88208	---MCZ	200	added ('OK')	application/javascript	etag:W/%2208d6dd43c5e7c6937ab5788ffc97fff7%22	https://app.pillar.io/js/chunk-2040c042.93504e26.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2040c042.93504e26.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:32	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:41%20GMT	http://app.pillar.io/js/chunk-207e09ba.6688fe6a.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-207e09ba.6688fe6a.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:32	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:42%20GMT	http://app.pillar.io/js/chunk-2337681e.16e736c7.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2337681e.16e736c7.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:33	107512/107512	---MCZ	200	added ('OK')	application/javascript	etag:W/%225aa7dfc3988ea80f6f20bcdd5d760cb0%22	https://app.pillar.io/js/chunk-207e09ba.6688fe6a.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-207e09ba.6688fe6a.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:33	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:43%20GMT	http://app.pillar.io/js/chunk-23edd806.f36f91c8.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-23edd806.f36f91c8.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:33	60040/60040	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c072eefabd289d733cdad08ccb0fdf7e%22	https://app.pillar.io/js/chunk-2337681e.16e736c7.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2337681e.16e736c7.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:33	30722/30722	---MCZ	200	added ('OK')	application/javascript	etag:W/%2246b96767c284ac0b80eb1ba2b734daca%22	https://app.pillar.io/js/chunk-23edd806.f36f91c8.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-23edd806.f36f91c8.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:34	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:43%20GMT	http://app.pillar.io/js/chunk-26dbed98.4dfc1209.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-26dbed98.4dfc1209.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:34	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:44%20GMT	http://app.pillar.io/js/chunk-275067b1.7e6857eb.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-275067b1.7e6857eb.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:34	29941/29941	---MCZ	200	added ('OK')	application/javascript	etag:W/%229729d69ddc1beb24c88aa07f8a8cca73%22	https://app.pillar.io/js/chunk-26dbed98.4dfc1209.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-26dbed98.4dfc1209.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:35	215035/215035	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267e3bf586e96039dc3789f07328d3805%22	https://app.pillar.io/js/chunk-275067b1.7e6857eb.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-275067b1.7e6857eb.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:36	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:45%20GMT	http://app.pillar.io/js/chunk-276559e8.141c9d6f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-276559e8.141c9d6f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:37	11913/11913	---MCZ	200	added ('OK')	application/javascript	etag:W/%2270e133e77c5d947ad5da2f8154e705f5%22	https://app.pillar.io/js/chunk-276559e8.141c9d6f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-276559e8.141c9d6f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:37	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:47%20GMT	http://app.pillar.io/js/chunk-2a311766.2788ad48.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2a311766.2788ad48.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:37	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:47%20GMT	http://app.pillar.io/js/chunk-2d0b2b08.a91ca684.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0b2b08.a91ca684.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:37	28346/28346	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fa75a663d284482fb97791bfd5d3e69c%22	https://app.pillar.io/js/chunk-2a311766.2788ad48.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2a311766.2788ad48.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:37	1869/1869	---MCZ	200	added ('OK')	application/javascript	etag:W/%223777f55548ec81376893785236ad4b7c%22	https://app.pillar.io/js/chunk-2d0b2b08.a91ca684.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0b2b08.a91ca684.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:38	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:48%20GMT	http://app.pillar.io/js/chunk-2d0b6589.72a7cec8.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0b6589.72a7cec8.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:38	402/402	---M--	200	added ('OK')	application/javascript	etag:%22b25e9900f8694fa0ca94da44078e5f79%22	https://app.pillar.io/js/chunk-2d0b6589.72a7cec8.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0b6589.72a7cec8.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:38	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:48%20GMT	http://app.pillar.io/js/chunk-2d0deac4.7bf8f446.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0deac4.7bf8f446.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:38	35336/35336	---MCZ	200	added ('OK')	application/javascript	etag:W/%22199b47f9be52cf7f390bb13dc56ed2ad%22	https://app.pillar.io/js/chunk-2d0deac4.7bf8f446.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0deac4.7bf8f446.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:39	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:49%20GMT	http://app.pillar.io/js/chunk-2d0e509a.b96cc09c.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0e509a.b96cc09c.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:39	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:49%20GMT	http://app.pillar.io/js/chunk-2d0e6318.2cbbfc10.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0e6318.2cbbfc10.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:39	5499/5499	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a8ced0afe08416c1fac15d0953ccd666%22	https://app.pillar.io/js/chunk-2d0e509a.b96cc09c.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0e509a.b96cc09c.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:39	1449/1449	---MCZ	200	added ('OK')	application/javascript	etag:W/%228b29f1de99c4985a677f2c0a53ab2020%22	https://app.pillar.io/js/chunk-2d0e6318.2cbbfc10.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d0e6318.2cbbfc10.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:39	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:49%20GMT	http://app.pillar.io/js/chunk-2d216214.1049f331.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d216214.1049f331.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:40	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:50%20GMT	http://app.pillar.io/js/chunk-2d21801b.fb1184d0.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d21801b.fb1184d0.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:40	18144/18144	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e46a4708ac6900fedf912f2e98928793%22	https://app.pillar.io/js/chunk-2d216214.1049f331.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d216214.1049f331.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:40	1034/1034	---MCZ	200	added ('OK')	application/javascript	etag:W/%229acf0e8568f58ae7272c0b9093da12c5%22	https://app.pillar.io/js/chunk-2d21801b.fb1184d0.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d21801b.fb1184d0.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:40	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:50%20GMT	http://app.pillar.io/js/chunk-2d21803b.3fdd7daf.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d21803b.3fdd7daf.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:41	30313/30313	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b851c1b238cd2428fd9444710b96af3d%22	https://app.pillar.io/js/chunk-2d21803b.3fdd7daf.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d21803b.3fdd7daf.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:41	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:51%20GMT	http://app.pillar.io/js/chunk-2d21f8ca.ceb27b4f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d21f8ca.ceb27b4f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:41	430/430	---M--	200	added ('OK')	application/javascript	etag:%22ee966b2cfb9e143b5869cb5a4fa7d6e6%22	https://app.pillar.io/js/chunk-2d21f8ca.ceb27b4f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d21f8ca.ceb27b4f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:41	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:51%20GMT	http://app.pillar.io/js/chunk-2d22c0c4.f30a4764.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d22c0c4.f30a4764.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:41	19506/19506	---MCZ	200	added ('OK')	application/javascript	etag:W/%22070576a776be5b454dc2691db7696b83%22	https://app.pillar.io/js/chunk-2d22c0c4.f30a4764.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d22c0c4.f30a4764.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:42	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:52%20GMT	http://app.pillar.io/js/chunk-2d22c0e8.598048da.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d22c0e8.598048da.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:42	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:52%20GMT	http://app.pillar.io/js/chunk-2d22c468.381bc553.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d22c468.381bc553.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:42	9427/9427	---MCZ	200	added ('OK')	application/javascript	etag:W/%22900dff619e3b356c8c06531decbc9860%22	https://app.pillar.io/js/chunk-2d22c0e8.598048da.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d22c0e8.598048da.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:42	3206/3206	---MCZ	200	added ('OK')	application/javascript	etag:W/%229934180ce77626baac2d4bf9381e98c3%22	https://app.pillar.io/js/chunk-2d22c468.381bc553.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d22c468.381bc553.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:43	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:52%20GMT	http://app.pillar.io/js/chunk-2d237151.c645e700.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d237151.c645e700.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:43	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:53%20GMT	http://app.pillar.io/js/chunk-2eb7f08a.470a5d66.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2eb7f08a.470a5d66.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:43	40617/40617	---MCZ	200	added ('OK')	application/javascript	etag:W/%2271628f1df0754666ca92365ccc5cb4c6%22	https://app.pillar.io/js/chunk-2d237151.c645e700.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2d237151.c645e700.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:43	10239/10239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fa332328f000e948e5d24997d5a5a7e9%22	https://app.pillar.io/js/chunk-2eb7f08a.470a5d66.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-2eb7f08a.470a5d66.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:43	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:53%20GMT	http://app.pillar.io/js/chunk-31530d4f.54756acb.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-31530d4f.54756acb.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:44	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:54%20GMT	http://app.pillar.io/js/chunk-318fb4ed.91a09a8f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-318fb4ed.91a09a8f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:44	24360/24360	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cca978d6be41e8e32c9dfe9f6d171b54%22	https://app.pillar.io/js/chunk-31530d4f.54756acb.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-31530d4f.54756acb.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:44	90005/90005	---MCZ	200	added ('OK')	application/javascript	etag:W/%2200f8569d281bbeadf202f71d2ace4136%22	https://app.pillar.io/js/chunk-318fb4ed.91a09a8f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-318fb4ed.91a09a8f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:44	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:54%20GMT	http://app.pillar.io/js/chunk-32b6013a.b93aceb3.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-32b6013a.b93aceb3.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:45	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:55%20GMT	http://app.pillar.io/js/chunk-38cb6780.a4d85ae5.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-38cb6780.a4d85ae5.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:45	13763/13763	---MCZ	200	added ('OK')	application/javascript	etag:W/%221ace846ce15970d75d35e32c638740e7%22	https://app.pillar.io/js/chunk-32b6013a.b93aceb3.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-32b6013a.b93aceb3.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:46	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:55%20GMT	http://app.pillar.io/js/chunk-3a8573db.6bf823c6.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-3a8573db.6bf823c6.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:47	973457/973457	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e713aef234a45b86a042f409ce34df88%22	https://app.pillar.io/js/chunk-38cb6780.a4d85ae5.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-38cb6780.a4d85ae5.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:49	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:57%20GMT	http://app.pillar.io/js/chunk-3b093468.2ea7a907.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-3b093468.2ea7a907.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:49	34443/34443	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f535048fcfc5391f30ddaf4955d8ae64%22	https://app.pillar.io/js/chunk-3a8573db.6bf823c6.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-3a8573db.6bf823c6.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:49	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:59%20GMT	http://app.pillar.io/js/chunk-3e73f1c6.31d2c1c1.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-3e73f1c6.31d2c1c1.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:49	30196/30196	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255dbcd5c89731592bf8f218b6ea6f751%22	https://app.pillar.io/js/chunk-3b093468.2ea7a907.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-3b093468.2ea7a907.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:49	309494/309494	---MCZ	200	added ('OK')	application/javascript	etag:W/%229bbf4ebc559582fe9174e28d08fabd46%22	https://app.pillar.io/js/chunk-3e73f1c6.31d2c1c1.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-3e73f1c6.31d2c1c1.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:51	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:56:59%20GMT	http://app.pillar.io/js/chunk-41b1f887.4cdde634.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-41b1f887.4cdde634.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:52	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:01%20GMT	http://app.pillar.io/js/chunk-4e54a379.de4e8f33.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-4e54a379.de4e8f33.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:52	974407/974407	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bb79ad237a1baee267b9adee069df0bd%22	https://app.pillar.io/js/chunk-41b1f887.4cdde634.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-41b1f887.4cdde634.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:54	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:02%20GMT	http://app.pillar.io/js/chunk-4e6026e1.0b52ee5a.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-4e6026e1.0b52ee5a.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:54	53001/53001	---MCZ	200	added ('OK')	application/javascript	etag:W/%22672126cb7fad7cc80f2a554d181ead82%22	https://app.pillar.io/js/chunk-4e54a379.de4e8f33.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-4e54a379.de4e8f33.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:54	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:04%20GMT	http://app.pillar.io/js/chunk-4f7a3cab.68fb6a45.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-4f7a3cab.68fb6a45.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:54	29022/29022	---MCZ	200	added ('OK')	application/javascript	etag:W/%22065f427768ed592ebc49005d9d8da592%22	https://app.pillar.io/js/chunk-4e6026e1.0b52ee5a.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-4e6026e1.0b52ee5a.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:54	29425/29425	---MCZ	200	added ('OK')	application/javascript	etag:W/%225294dab7b72c017bbc6eac48ece1459d%22	https://app.pillar.io/js/chunk-4f7a3cab.68fb6a45.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-4f7a3cab.68fb6a45.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:54	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:04%20GMT	http://app.pillar.io/js/chunk-4fb94052.eed6ab9f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-4fb94052.eed6ab9f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:55	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:05%20GMT	http://app.pillar.io/js/chunk-55e8c34a.535fc9c3.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-55e8c34a.535fc9c3.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:55	124131/124131	---MCZ	200	added ('OK')	application/javascript	etag:W/%2279c8488810c40fe553a4c5fdcb5e5a51%22	https://app.pillar.io/js/chunk-4fb94052.eed6ab9f.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-4fb94052.eed6ab9f.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:55	45256/45256	---MCZ	200	added ('OK')	application/javascript	etag:W/%22590ea00bb63b2aee837382052473b9a6%22	https://app.pillar.io/js/chunk-55e8c34a.535fc9c3.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-55e8c34a.535fc9c3.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:57	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:06%20GMT	http://app.pillar.io/js/chunk-56303a17.6d2bc442.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-56303a17.6d2bc442.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:57	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:07%20GMT	http://app.pillar.io/js/chunk-56a47c11.99862c3a.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-56a47c11.99862c3a.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:57	18538/18538	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b22428cb15623aab97c603330574f8e%22	https://app.pillar.io/js/chunk-56303a17.6d2bc442.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-56303a17.6d2bc442.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:57	17432/17432	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a8b556a9bd17e8897c69b0cd397e56d7%22	https://app.pillar.io/js/chunk-56a47c11.99862c3a.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-56a47c11.99862c3a.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:57	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:07%20GMT	http://app.pillar.io/js/chunk-56ef6f13.f2118a48.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-56ef6f13.f2118a48.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:58	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:08%20GMT	http://app.pillar.io/js/chunk-5b04724d.f51b99fa.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-5b04724d.f51b99fa.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:58	130395/130395	---MCZ	200	added ('OK')	application/javascript	etag:W/%2235efe610bf68b1d801c98025c9f8bbcb%22	https://app.pillar.io/js/chunk-56ef6f13.f2118a48.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-56ef6f13.f2118a48.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:58	2480/2480	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ab53ebf0a824bae0d55a197449bf77c%22	https://app.pillar.io/js/chunk-5b04724d.f51b99fa.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-5b04724d.f51b99fa.js	(from https://app.pillar.io/store/kingarthvr_)
13:57:59	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2011:57:09%20GMT	http://app.pillar.io/js/chunk-5b450e73.2aa53871.js	C:/My%20Web%20Sites/pillar/app.pillar.io/js/chunk-5b450e73.2aa53871.js	(from https://app.pillar.io/store/kingarthvr_)
